Wall time,Step,Value
1789321808,57320,-3488.830078
1789321823,57480,-3493.550049
1789321839,57640,-3494.649902
1789321934,58640,-3524.52002
1789321938,58680,-3521.919922
1789321979,59120,-3541
1789322010,59440,-3545.75
1789322013,59480,-3545.75
1789322025,59600,-3545.550049
1789322032,59680,-3558.389893
1789322071,60080,-3557.300049
1789322097,60360,-3562.300049
1789322155,60960,-3565.570068
1789322158,61000,-3565.570068
1789322170,61120,-3563.610107
1789322264,62080,-3536.75
1789322268,62120,-3536.459961
1789322276,62200,-3535.620117
1789322329,62760,-3544.689941
1789322333,62800,-3544.689941
1789322367,63160,-3543.100098
1789322390,63400,-3544.98999
1789322405,63560,-3544.330078
1789322439,63920,-3546.689941
1789322466,64200,-3546.77002
1789322470,64240,-3546.77002
1789322489,64440,-3547.189941
1789322522,64760,-3561.399902
1789322557,65120,-3566.030029
1789322576,65320,-3582.300049
1789322595,65520,-3584.939941
1789322606,65640,-3583.639893
1789322626,65840,-3578.879883
1789322637,65960,-3592.22998
1789322652,66120,-3592.77002
1789322683,66440,-3595.959961
1789322713,66760,-3593.070068
1789322740,67040,-3592.679932
1789322767,67320,-3595.73999
1789322801,67680,-3592.669922
1789322817,67840,-3593.189941
1789322820,67880,-3593.189941
1789322825,67920,-3587.699951
1789322832,68000,-3587.699951
1789322844,68120,-3587.290039
1789322870,68400,-3587.919922
1789322905,68760,-3587.919922
1789322943,69160,-3587.47998
1789322958,69320,-3585.48999
1789322966,69400,-3585.370117
1789322977,69520,-3585.370117
1789322997,69720,-3580.820068
1789323008,69840,-3585.580078
1789323012,69880,-3585.580078
1789323016,69920,-3585.580078
1789323035,70120,-3585.040039
1789323088,70680,-3584.610107
1789323123,71040,-3590.969971
1789323145,71280,-3591.27002
1789323172,71560,-3593.719971
1789323176,71600,-3593.719971
1789323210,71960,-3598.719971
1789323237,72240,-3597.5
1789323283,72720,-3598.590088
1789323317,73080,-3597.810059
1789323334,73240,-3581.679932
1789323372,73640,-3584.27002
1789323388,73800,-3586.389893
1789323407,74000,-3586.389893
1789323422,74160,-3586.389893
1789323472,74680,-3585.669922
1789323483,74800,-3586.689941
1789323506,75040,-3585.77002
1789323510,75080,-3585.77002
1789323514,75120,-3585.77002
1789323644,76480,-3584.26001
1789323667,76720,-3582.77002
1789323693,77000,-3583.379883
1789323716,77240,-3599.51001
1789323732,77400,-3599.51001
1789323739,77480,-3599.199951
1789323747,77560,-3601.570068
1789323770,77800,-3601.570068
1789323781,77920,-3598.070068
1789323789,78000,-3598.070068
1789323800,78120,-3598.070068
1789323857,78720,-3598.790039
1789323865,78800,-3598.790039
1789323911,79280,-3598.429932
1789323914,79320,-3598.429932
1789323918,79360,-3598.429932
1789323972,79920,-3596.379883
1789323988,80080,-3596.379883
1789324003,80240,-3597.129883
1789324034,80560,-3597.129883
1789324049,80720,-3597.129883
1789324080,81040,-3597.280029
1789324087,81120,-3597.280029
1789324099,81240,-3597.280029
1789324110,81360,-3597.280029
1789324122,81480,-3597.280029
1789324141,81680,-3597.280029
1789324213,82440,-3600.780029
1789324259,82920,-3601.360107
1789324263,82960,-3601.360107
1789324275,83080,-3601.860107
1789324279,83120,-3601.860107
1789324286,83200,-3601.860107
1789324294,83280,-3599.610107
1789324309,83440,-3598.699951
1789324325,83600,-3598.699951
1789324344,83800,-3598.699951
1789324351,83880,-3601.77002
1789324409,84480,-3604.419922
1789324424,84640,-3604.419922
1789324451,84920,-3604.419922
1789324524,85680,-3604.419922
1789324535,85800,-3604.419922
1789324539,85840,-3604.419922
1789324554,86000,-3604.419922
1789324562,86080,-3604.419922
1789324581,86280,-3604.419922
1789324615,86640,-3604.419922
1789324631,86800,-3604.419922
1789324638,86880,-3604.419922
1789324646,86960,-3604.419922
1789324661,87120,-3603.350098
1789324699,87520,-3606.51001
1789324707,87600,-3606.51001
1789324715,87680,-3606.51001
1789324719,87720,-3606.51001
1789324734,87880,-3606.51001
1789324746,88000,-3606.51001
1789324776,88320,-3606.929932
1789324791,88480,-3606.929932
1789324845,89040,-3606.929932
1789324860,89200,-3606.929932
1789324868,89280,-3606.929932
1789324887,89480,-3606.929932
1789324891,89520,-3606.929932
1789324899,89600,-3606.929932
1789324910,89720,-3606.929932
1789324918,89800,-3606.929932
1789324926,89880,-3606.929932
1789324929,89920,-3606.929932
1789324956,90200,-3606.929932
1789324968,90320,-3606.929932
1789324987,90520,-3606.929932
1789325059,91280,-3608
1789325098,91680,-3593.929932
1789325121,91920,-3593.929932
1789325144,92160,-3593.929932
1789325159,92320,-3593.320068
1789325163,92360,-3593.320068
1789325205,92800,-3593.320068
1789325209,92840,-3593.320068
1789325216,92920,-3593.320068
1789325266,93440,-3592.709961
1789325304,93840,-3592.709961
1789325338,94200,-3592.709961
1789325403,94880,-3592.709961
1789325472,95600,-3606.780029
1789325476,95640,-3606.780029
1789325483,95720,-3606.780029
1789325514,96040,-3606.780029
1789325521,96120,-3606.780029
1789325537,96280,-3607.389893
1789325575,96680,-3607.389893
1789325605,97000,-3607.389893
1789325609,97040,-3607.389893
1789325651,97480,-3608
1789325682,97800,-3608
1789325704,98040,-3608
1789325708,98080,-3608
1789325716,98160,-3608
1789325724,98240,-3608
1789325743,98440,-3608
1789325838,99440,-3608
1789325842,99480,-3608
1789325881,99880,-3608
1789325888,99960,-3608
1789325903,100120,-3608
1789325907,100160,-3608
1789325961,100720,-3608
1789325984,100960,-3608
1789326003,101160,-3608
1789326011,101240,-3608
1789326018,101320,-3608
1789326026,101400,-3608
1789326076,101920,-3608
1789326091,102080,-3608
1789326099,102160,-3608
1789326110,102280,-3608
1789326145,102640,-3608
1789326149,102680,-3608
1789326187,103080,-3608
1789326195,103160,-3608
1789326242,103640,-3608
1789326246,103680,-3608
1789326250,103720,-3608
1789326265,103880,-3608
1789326281,104040,-3608
1789326304,104280,-3608
1789326369,104960,-3608
1789326392,105200,-3608
1789326396,105240,-3608
1789326426,105560,-3608
1789326449,105800,-3608
1789326472,106040,-3608
1789326491,106240,-3608
1789326564,107000,-3608
1789326579,107160,-3608
1789326587,107240,-3608
1789326606,107440,-3608
1789326625,107640,-3608
1789326675,108160,-3608
1789326702,108440,-3608
1789326759,109040,-3608
1789326805,109520,-3608
1789326816,109640,-3608
1789326839,109880,-3608
1789326870,110200,-3608
1789326873,110240,-3608
1789326877,110280,-3608
1789326881,110320,-3608
1789326915,110680,-3604.100098
1789327003,111600,-3604.100098
1789327007,111640,-3604.100098
1789327011,111680,-3604.100098
1789327037,111960,-3604.100098
1789327079,112400,-3604.100098
1789327087,112480,-3604.120117
1789327133,112960,-3604.120117
