Wall time,Step,Value
1789319420,60320,-550.9299927
1789319432,60480,-551.8400269
1789319444,60640,-554.4099731
1789319456,60800,-555.7800293
1789319481,61120,-556.210022
1789319493,61280,-556.4299927
1789319529,61760,-555.3200073
1789319541,61920,-556.3300171
1789319553,62080,-555.6500244
1789319564,62240,-554.2700195
1789319588,62560,-552.0999756
1789319600,62720,-550.9000244
1789319613,62880,-550.4099731
1789319624,63040,-551.9000244
1789319685,63840,-554.1099854
1789319733,64480,-552.9299927
1789319745,64640,-555.0499878
1789319769,64960,-555.7600098
1789319781,65120,-554.9099731
1789319805,65440,-554.6099854
1789319889,66560,-550.3400269
1789319901,66720,-550.5800171
1789319938,67200,-547.4500122
1789319951,67360,-547.0999756
1789319963,67520,-546.0800171
1789319975,67680,-550.4000244
1789319999,68000,-546.4400024
1789320023,68320,-545.5200195
1789320048,68640,-541.460022
1789320072,68960,-543.0300293
1789320132,69760,-545.1400146
1789320181,70400,-547.5499878
1789320193,70560,-546.75
1789320205,70720,-550.3200073
1789320217,70880,-549.4199829
1789320241,71200,-551.7399902
1789320253,71360,-551.75
1789320289,71840,-547.4899902
1789320301,72000,-546.8300171
1789320325,72320,-547.6500244
1789320362,72800,-547.5300293
1789320398,73280,-548.5499878
1789320410,73440,-547.2000122
1789320422,73600,-547.0800171
1789320434,73760,-550.2399902
1789320446,73920,-551.1599731
1789320470,74240,-565.3800049
1789320482,74400,-564
1789320494,74560,-564.9199829
1789320506,74720,-560.7700195
1789320518,74880,-561.9400024
1789320530,75040,-561.75
1789320542,75200,-563.5300293
1789320566,75520,-563.9000244
1789320590,75840,-564.4699707
1789320602,76000,-566.5100098
1789320638,76480,-566.7399902
1789320650,76640,-566.6699829
1789320698,77280,-561.6699829
1789320734,77760,-557.8699951
1789320746,77920,-558.460022
1789320770,78240,-542.6400146
1789320782,78400,-543.0100098
1789320806,78720,-542.8300171
1789320829,79040,-541.5700073
1789320866,79520,-544.1400146
1789320878,79680,-543.1500244
1789320951,80640,-541.0700073
1789320987,81120,-545.6699829
1789320999,81280,-546.2000122
1789321011,81440,-548.7399902
1789321034,81760,-551.3499756
1789321046,81920,-550.0900269
1789321058,82080,-551.6699829
1789321082,82400,-553.460022
1789321094,82560,-555.9199829
1789321106,82720,-556.7399902
1789321118,82880,-556.4699707
1789321142,83200,-551.789978
1789321154,83360,-550.0999756
1789321201,84000,-551.9400024
1789321214,84160,-554.2600098
1789321285,85120,-550.5900269
1789321309,85440,-553.3099976
1789321321,85600,-552.4899902
1789321333,85760,-552.4299927
1789321345,85920,-553.1500244
1789321357,86080,-553.3900146
1789321369,86240,-553.4799805
1789321380,86400,-551.5
1789321392,86560,-552.4199829
1789321404,86720,-551.539978
1789321416,86880,-552.6099854
1789321428,87040,-551.7999878
1789321440,87200,-551.7600098
1789321464,87520,-553.1900024
1789321476,87680,-552.960022
1789321488,87840,-560.0900269
1789321500,88000,-558.1300049
1789321524,88320,-556.7800293
1789321536,88480,-561.5800171
1789321547,88640,-560.4099731
1789321571,88960,-565.1900024
1789321595,89280,-561.2399902
1789321619,89600,-560.5200195
1789321631,89760,-560.4899902
1789321672,90240,-556.8400269
1789321684,90400,-557.5100098
1789321696,90560,-556.6500244
1789321720,90880,-558.4400024
1789321732,91040,-561.0599976
1789321745,91200,-563.5
1789321769,91520,-565.4699707
1789321792,91840,-558.3699951
1789321805,92000,-558.25
1789321829,92320,-559.6599731
1789321841,92480,-555.8699951
1789321853,92640,-559.3099976
1789321864,92800,-558.7700195
1789321877,92960,-553.0999756
1789321889,93120,-553.0499878
1789321901,93280,-552.0800171
1789321913,93440,-552.6099854
1789321925,93600,-552.7399902
1789321948,93920,-554.1500244
1789321960,94080,-559.1799927
1789321972,94240,-560.0900269
1789322008,94720,-556.3400269
1789322020,94880,-553.4000244
1789322032,95040,-551.710022
1789322056,95360,-549.4000244
1789322068,95520,-551.3300171
1789322080,95680,-550.5200195
1789322092,95840,-550.3099976
1789322116,96160,-550.5
1789322140,96480,-547.7299805
1789322152,96640,-548.960022
1789322164,96800,-548.8699951
1789322188,97120,-553.5599976
1789322212,97440,-576.9500122
1789322236,97760,-575.210022
1789322248,97920,-574.9199829
1789322260,98080,-573.4099731
1789322295,98560,-571.9400024
1789322343,99200,-573.1699829
1789322355,99360,-573.75
1789322379,99680,-575.960022
1789322391,99840,-575.5800171
1789322415,100160,-577.7700195
1789322463,100800,-575.2999878
1789322474,100960,-575.0599976
1789322498,101280,-546.1500244
1789322522,101600,-546.5800171
1789322571,102240,-580.7999878
1789322606,102720,-584.3099976
1789322618,102880,-584.9400024
1789322642,103200,-581.6199951
1789322654,103360,-580.5999756
1789322666,103520,-580.0700073
1789322678,103680,-577.5
1789322690,103840,-577.6699829
1789322702,104000,-574.8900146
1789322714,104160,-575.6400146
1789322726,104320,-576.0800171
1789322738,104480,-576.7800293
1789322786,105120,-579.960022
1789322798,105280,-579.3499756
1789322822,105600,-579.3800049
1789322847,105920,-579.8099976
1789322859,106080,-563.2700195
1789322871,106240,-548.289978
1789322883,106400,-547.3099976
1789322895,106560,-548.1199951
1789322907,106720,-546.8599854
1789322920,106880,-549.0300293
1789322932,107040,-549.5100098
1789322944,107200,-549.4099731
1789322968,107520,-552.2000122
1789322980,107680,-553.0100098
1789322992,107840,-552.8900146
1789323004,108000,-553.4500122
1789323016,108160,-551.8300171
1789323040,108480,-551.9699707
1789323052,108640,-551.6400146
1789323064,108800,-552.4199829
1789323088,109120,-551.4799805
1789323100,109280,-551.5599976
1789323112,109440,-552.3900146
1789323125,109600,-551.9199829
1789323137,109760,-551.2199707
1789323149,109920,-550.7600098
1789323161,110080,-550.539978
1789323173,110240,-546.289978
1789323185,110400,-544.9199829
1789323221,110880,-543.3400269
1789323245,111200,-545.1300049
1789323269,111520,-543.8499756
1789323307,112000,-544
1789323320,112160,-544.8400269
1789323333,112320,-544.710022
1789323345,112480,-546.2700195
1789323358,112640,-547.8200073
1789323370,112800,-547.5300293
1789323383,112960,-546.2800293
1789323396,113120,-545.8599854
1789323421,113440,-550.1400146
1789323434,113600,-551.1199951
1789323449,113760,-551.8400269
1789323500,114400,-554.9899902
1789323549,115040,-554.6699829
1789323561,115200,-558.6500244
1789323585,115520,-555.7000122
1789323597,115680,-555.8200073
1789323609,115840,-556.6300049
1789323621,116000,-555.75
1789323633,116160,-555.3099976
1789323645,116320,-553.710022
1789323681,116800,-554.4699707
1789323693,116960,-556.1099854
1789323705,117120,-556.5999756
1789323753,117760,-549.1900024
1789323765,117920,-548.1199951
1789323789,118240,-546.0300293
1789323801,118400,-548.4699707
1789323813,118560,-545.210022
1789323825,118720,-544.4000244
1789323849,119040,-547.4500122
1789323885,119520,-545.4099731
1789323898,119680,-547.4199829
1789323922,120000,-549.5700073
1789323934,120160,-547.9799805
1789323946,120320,-551.2600098
1789323958,120480,-554.5200195
1789323970,120640,-552.2199707
1789323982,120800,-552.7299805
1789324006,121120,-549.8200073
1789324042,121600,-551.7000122
1789324054,121760,-552.2199707
1789324079,122080,-552.5300293
1789324102,122400,-551.5100098
1789324114,122560,-551.4199829
1789324126,122720,-552.0800171
1789324138,122880,-548.3499756
1789324163,123200,-549.539978
1789324175,123360,-549.7199707
1789324186,123520,-549.9400024
1789324198,123680,-547.4400024
1789324210,123840,-548.9699707
1789324222,124000,-546.9099731
1789324234,124160,-548.7600098
1789324246,124320,-545.3200073
1789324282,124800,-541.7999878
1789324294,124960,-542.6699829
1789324342,125600,-542.8699951
1789324354,125760,-542.7000122
1789324378,126080,-542.1300049
1789324402,126400,-542.5800171
1789324414,126560,-542.9799805
1789324426,126720,-545.5200195
1789324438,126880,-548.2299805
1789324450,127040,-548.6099854
1789324462,127200,-547.1599731
1789324474,127360,-547.4799805
1789324486,127520,-547.5800171
1789324511,127840,-549.5499878
1789324523,128000,-548.8599854
1789324535,128160,-547.7199707
1789324559,128480,-547.5700073
1789324595,128960,-545.5
1789324607,129120,-543.9899902
1789324619,129280,-546.2199707
1789324632,129440,-547.8800049
1789324643,129600,-547.2199707
1789324667,129920,-546.960022
1789324679,130080,-550.3599854
1789324691,130240,-550.9400024
1789324715,130560,-553.3400269
1789324727,130720,-550.8300171
1789324752,131040,-551.8499756
1789324788,131520,-553.7199707
1789324812,131840,-551.9799805
1789324824,132000,-553.9500122
1789324836,132160,-555.5700073
1789324872,132640,-558.4199829
1789324908,133120,-559.4099731
1789324920,133280,-558.5
1789324944,133600,-555.7999878
1789324956,133760,-556.1099854
1789324968,133920,-557.2000122
1789324992,134240,-550.7399902
1789325004,134400,-552.4000244
1789325052,135040,-549.1300049
1789325076,135360,-550.7600098
1789325088,135520,-550.25
1789325100,135680,-550.3699951
1789325112,135840,-549.2399902
1789325137,136160,-550.5300293
1789325149,136320,-551.0200195
1789325161,136480,-552.2199707
1789325173,136640,-551.0800171
1789325197,136960,-548.7399902
1789325221,137280,-550.1400146
1789325245,137600,-549.960022
1789325257,137760,-550.1199951
1789325269,137920,-549.0800171
1789325281,138080,-551.0599976
1789325293,138240,-551.710022
1789325342,138880,-550.4299927
1789325354,139040,-547.039978
1789325373,139200,-547.0900269
1789325385,139360,-545.8499756
1789325421,139840,-547.4099731
1789325433,140000,-546.6500244
1789325445,140160,-545.4000244
1789325457,140320,-542.8699951
1789325469,140480,-541.4299927
1789325493,140800,-544.0900269
1789325505,140960,-545.289978
1789325517,141120,-543.9199829
1789325529,141280,-545.0800171
1789325553,141600,-548.2700195
1789325577,141920,-548.3499756
1789325589,142080,-547.0800171
1789325601,142240,-547.7000122
1789325613,142400,-548.5300293
1789325625,142560,-547.7999878
1789325650,142880,-551.1400146
1789325662,143040,-551.9199829
1789325674,143200,-552.2299805
1789325698,143520,-550.0499878
1789325710,143680,-548.3300171
1789325734,144000,-550.0900269
1789325746,144160,-550.4400024
1789325794,144800,-551.5900269
1789325806,144960,-551.4000244
1789325830,145280,-551.7199707
1789325842,145440,-551.2700195
1789325854,145600,-549.3499756
1789325866,145760,-549.289978
1789325878,145920,-547.7800293
1789325891,146080,-547.75
1789325902,146240,-550.0599976
1789325926,146560,-547.9699707
1789325938,146720,-546.75
1789325950,146880,-543.9199829
1789325986,147360,-544.4000244
1789325998,147520,-543.1400146
1789326011,147680,-543.4099731
1789326023,147840,-542.6300049
1789326047,148160,-541.5900269
1789326119,149120,-542.8499756
1789326131,149280,-542.8800049
1789326143,149440,-541.75
1789326167,149760,-545.2600098
1789326216,150400,-544.9500122
1789326252,150880,-549.1400146
1789326288,151360,-548.4500122
1789326324,151840,-548.3599854
1789326336,152000,-550.3599854
1789326360,152320,-550.539978
1789326372,152480,-550.8800049
1789326384,152640,-549
1789326396,152800,-550.8599854
1789326420,153120,-550.3800049
1789326433,153280,-550.4199829
1789326444,153440,-550.8499756
1789326457,153600,-548.0999756
1789326469,153760,-550.5999756
1789326480,153920,-551
1789326492,154080,-549.0700073
1789326504,154240,-547.75
1789326517,154400,-549.9099731
1789326542,154720,-552.6799927
1789326554,154880,-558.7600098
1789326578,155200,-558.539978
1789326602,155520,-559.7999878
1789326614,155680,-560.7800293
1789326638,156000,-561.2800293
1789326663,156320,-561.460022
1789326675,156480,-560.2600098
1789326687,156640,-561.3800049
1789326699,156800,-560.1799927
1789326735,157280,-558.9899902
1789326747,157440,-559.7399902
1789326759,157600,-561.7700195
1789326771,157760,-560.0599976
1789326795,158080,-566.1599731
1789326807,158240,-565.5800171
1789326831,158560,-567.75
1789326903,159520,-556
1789326916,159680,-555.9099731
1789326939,160000,-552.7199707
1789326952,160160,-552.7299805
1789326976,160480,-551.8400269
1789326988,160640,-552.0100098
1789327000,160800,-550.6500244
1789327012,160960,-550.9000244
1789327036,161280,-553.8300171
1789327048,161440,-554.710022
1789327060,161600,-553.3300171
1789327084,161920,-547.3099976
1789327096,162080,-545.5700073
1789327108,162240,-547.4899902
1789327120,162400,-545.7600098
1789327156,162880,-544.960022
1789327181,163200,-548.0900269
1789327242,164000,-548.2700195
1789327254,164160,-548.9400024
1789327266,164320,-551.7600098
1789327278,164480,-551.3200073
1789327303,164800,-550.9500122
1789327326,165120,-549.5200195
1789327338,165280,-549.0200195
1789327350,165440,-551.2700195
1789327374,165760,-552.539978
1789327386,165920,-552.3200073
1789327398,166080,-552.3099976
1789327410,166240,-551.1300049
1789327422,166400,-550.7000122
1789327458,166880,-549.7399902
1789327470,167040,-550.210022
1789327482,167200,-548.6199951
1789327543,168000,-547.7299805
1789327555,168160,-547.1799927
1789327567,168320,-545.5800171
1789327579,168480,-544.5300293
1789327603,168800,-541.9099731
1789327615,168960,-542.9799805
1789327628,169120,-574.9500122
1789327640,169280,-582.6300049
1789327652,169440,-579.5999756
1789327712,170240,-579.9099731
1789327724,170400,-579.7999878
1789327736,170560,-580.6500244
1789327748,170720,-581.5200195
1789327760,170880,-582.5100098
1789327772,171040,-580.3400269
1789327820,171680,-582
1789327833,171840,-582.9699707
1789327845,172000,-583.4899902
1789327857,172160,-585.6400146
1789327869,172320,-588.7000122
1789327881,172480,-589.2299805
1789327893,172640,-590.0300293
1789327917,172960,-590.4000244
1789327929,173120,-559.2299805
1789327941,173280,-550.2399902
1789327953,173440,-549.9199829
1789327965,173600,-549.2399902
1789327977,173760,-548.5999756
1789327989,173920,-548.6799927
1789328037,174560,-554.2299805
1789328061,174880,-549.1099854
1789328073,175040,-549.8599854
1789328110,175520,-551.0900269
1789328134,175840,-552.0599976
1789328145,176000,-550.7800293
1789328170,176320,-547.0300293
1789328194,176640,-547.539978
1789328206,176800,-546.6699829
1789328218,176960,-548.4400024
1789328243,177280,-548.3099976
1789328279,177760,-552.2399902
1789328291,177920,-551.5100098
1789328327,178400,-546.7199707
1789328351,178720,-549.1099854
1789328387,179200,-550.3400269
1789328423,179680,-550.1799927
1789328435,179840,-551.9500122
1789328447,180000,-551.289978
1789328459,180160,-551.0300293
1789328471,180320,-551.5900269
1789328483,180480,-552.5100098
1789328495,180640,-551.3599854
1789328508,180800,-552.3200073
1789328520,180960,-551.0999756
1789328532,181120,-549.8400269
1789328556,181440,-548.2299805
1789328568,181600,-547.5900269
1789328580,181760,-549.4699707
1789328616,182240,-554.1099854
1789328628,182400,-554.1099854
1789328652,182720,-552.1599731
1789328664,182880,-549.4799805
1789328688,183200,-551.5200195
1789328748,184000,-550.6500244
1789328760,184160,-549.9400024
1789328772,184320,-549.5700073
1789328784,184480,-549.7000122
1789328796,184640,-550.1699829
1789328821,184960,-551.1199951
1789328833,185120,-553.039978
1789328845,185280,-553.0999756
1789328857,185440,-554.8400269
1789328881,185760,-553.5599976
1789328893,185920,-554.6099854
1789328905,186080,-553.4199829
1789328930,186400,-553.1699829
1789328942,186560,-552.9400024
1789328955,186720,-550.75
1789328967,186880,-552.3699951
1789329091,188480,-551.9899902
1789329127,188960,-554.2700195
1789329139,189120,-554.4400024
1789329151,189280,-555.3200073
1789329163,189440,-554.289978
1789329187,189760,-556.9400024
1789329199,189920,-553.7399902
1789329211,190080,-554.0900269
1789329235,190400,-556.25
1789329272,190880,-556.5900269
1789329284,191040,-555.3200073
1789329296,191200,-551.9299927
1789329308,191360,-550.539978
1789329320,191520,-551
1789329332,191680,-548.8400269
1789329344,191840,-549.1300049
1789329356,192000,-548.8400269
1789329380,192320,-549.3099976
1789329404,192640,-547.25
1789329416,192800,-544.0100098
1789329440,193120,-544.8300171
1789329464,193440,-547.3099976
1789329488,193760,-544.2199707
1789329500,193920,-546.0700073
1789329512,194080,-546.0599976
1789329524,194240,-545.5200195
1789329536,194400,-544.2600098
1789329548,194560,-544.5999756
1789329597,195200,-565.4699707
1789329657,196000,-563.6699829
1789329669,196160,-564.6599731
1789329694,196480,-563.5800171
1789329706,196640,-562.0100098
1789329718,196800,-562.4500122
1789329754,197280,-556.539978
1789329766,197440,-558.6799927
1789329778,197600,-559.2299805
1789329790,197760,-559.0900269
1789329802,197920,-556.7700195
1789329814,198080,-555.9000244
1789329826,198240,-558.25
1789329838,198400,-558.0499878
1789329874,198880,-555.0200195
1789329886,199040,-553.1799927
1789329898,199200,-539.9899902
1789329923,199520,-542.2299805
1789329935,199680,-543.1300049
1789329959,200000,-545.8200073
