Wall time,Step,Value
1789283097.5679047,22960,-5913.35986328125
1789283129.4211822,23200,-5919.85986328125
1789283139.970031,23280,-5925.64990234375
1789283167.0610971,23480,-5929.77001953125
1789283172.6138592,23520,-5926.43994140625
1789283204.7188382,23760,-5937.5
1789283252.593979,24120,-5926.52978515625
1789283349.7058547,24840,-5919.85986328125
1789283360.4543285,24920,-5918.1201171875
1789283423.7766044,25400,-5906.8798828125
1789283461.540138,25680,-5906.9599609375
1789283467.001914,25720,-5908.81982421875
1789283477.8409584,25800,-5906.10009765625
1789283494.1683164,25920,-5907.56005859375
1789283505.087814,26000,-5907.08984375
1789283569.1457467,26480,-5907.68994140625
1789283585.4307432,26600,-5904.259765625
1789283607.5814614,26760,-5905.56005859375
1789283623.8632681,26880,-5903.759765625
1789283639.98235,27000,-5904.8798828125
1789283661.4714453,27160,-5898.2001953125
1789283666.929393,27200,-5897.35986328125
1789283688.1016512,27360,-5891.1298828125
1789283714.9662018,27560,-5895.06982421875
1789283854.6389616,28600,-5897.60986328125
1789283876.2999325,28760,-5899.77001953125
1789283897.7249544,28920,-5906.27001953125
1789283902.8945735,28960,-5904.43994140625
1789283940.6068974,29240,-5910.06982421875
1789283988.9525657,29600,-5919.16015625
1789284010.584327,29760,-5909.18994140625
1789284031.7973843,29920,-5897.5498046875
1789284058.7212515,30120,-5909.1201171875
1789284080.0827303,30280,-5901.89990234375
1789284128.5737486,30640,-5912.10009765625
1789284150.1210008,30800,-5909.22021484375
1789284155.3995461,30840,-5911.27978515625
1789284160.885629,30880,-5909.93017578125
1789284171.9298015,30960,-5915.7099609375
1789284177.3176742,31000,-5912.169921875
1789284212.1254003,31240,-5911.22998046875
1789284241.4915853,31440,-5913.68017578125
1789284253.1111264,31520,-5913.18994140625
1789284281.521194,31720,-5920.7001953125
1789284287.1355731,31760,-5919.64990234375
1789284293.2015836,31800,-5920.1201171875
1789284316.3365664,31960,-5917.64990234375
1789284339.5892744,32120,-5916.5498046875
1789284367.74336,32320,-5924.83984375
1789284373.4325342,32360,-5926.08984375
1789284379.3572853,32400,-5927.89013671875
1789284512.0645387,33320,-5919.27978515625
1789284535.3017972,33480,-5919.66015625
1789284716.597156,34800,-5945.39013671875
1789284743.796767,35000,-5942.4599609375
1789284754.9679775,35080,-5945.759765625
1789284787.012109,35320,-5940.5400390625
1789284830.4213147,35640,-5936.8798828125
1789284862.8235729,35880,-5935.56005859375
1789284884.3428316,36040,-5937.56005859375
1789284922.1974049,36320,-5945.4501953125
1789284933.3252985,36400,-5944.16015625
1789284965.6813385,36640,-5956.759765625
1789284976.654635,36720,-5951.2900390625
1789285051.9927268,37280,-5944.22998046875
1789285057.2875106,37320,-5942.5400390625
1789285111.8316643,37720,-5949.47021484375
1789285127.7247224,37840,-5953.31982421875
1789285175.5306902,38200,-5930.7099609375
1789285197.0243018,38360,-5932.77001953125
1789285218.5486445,38520,-5933.60986328125
1789285266.5524936,38880,-5918.52978515625
1789285272.0012813,38920,-5918.1298828125
1789285306.30599,39160,-5923.39013671875
1789285311.5920339,39200,-5922.419921875
1789285338.4039311,39400,-5932.169921875
1789285403.2334764,39880,-5936.4599609375
1789285435.944345,40120,-5941.8701171875
1789285452.071545,40240,-5937.7998046875
1789285500.8831882,40600,-5936.60009765625
1789285516.9529765,40720,-5933.18994140625
1789285560.3322737,41040,-5934.5400390625
1789285624.6442723,41520,-5932.2998046875
1789285662.7300487,41800,-5927.169921875
1789285732.667483,42320,-5941.259765625
1789285765.0883353,42560,-5933.18017578125
1789285781.840911,42680,-5935.3798828125
1789285792.8375862,42760,-5937.93017578125
1789285814.2195356,42920,-5940.81982421875
1789285835.6824193,43080,-5939.75
1789285846.5012717,43160,-5939.169921875
1789285873.7238011,43360,-5943.7998046875
1789285879.1804292,43400,-5943.31982421875
1789285927.824561,43760,-5936.81005859375
1789285960.4620602,44000,-5931.3701171875
1789285981.9355183,44160,-5934.75
1789285987.2328646,44200,-5932.72021484375
1789286041.6184611,44600,-5928.31005859375
1789286068.5086808,44800,-5934.64013671875
1789286143.5578706,45360,-5952.39013671875
1789286262.0587683,46240,-5962.10009765625
1789286267.490131,46280,-5959.97021484375
1789286288.6256058,46440,-5959.1201171875
1789286294.1260965,46480,-5963.4599609375
1789286299.651183,46520,-5962.509765625
