Wall time,Step,Value
1789283494.8148427,23520,-5889.259765625
1789283528.8522162,23760,-5883.7998046875
1789283580.597238,24120,-5892.77001953125
1789283682.9133537,24840,-5900.56982421875
1789283694.1688352,24920,-5893.64013671875
1789283762.8748357,25400,-5887.22021484375
1789283802.243384,25680,-5887.56005859375
1789283807.8701324,25720,-5890.06005859375
1789283819.5290766,25800,-5888.06982421875
1789283836.656183,25920,-5883.18017578125
1789283847.972398,26000,-5885.83984375
1789283915.718749,26480,-5883.85986328125
1789283932.7563434,26600,-5886.75
1789283955.3103795,26760,-5882.08984375
1789283972.858153,26880,-5876.9599609375
1789283990.2901216,27000,-5872.93017578125
1789284012.8279572,27160,-5870.43994140625
1789284018.2767758,27200,-5867.93994140625
1789284040.691666,27360,-5866.25
1789284069.2702582,27560,-5866.22021484375
1789284217.0556293,28600,-5871.10009765625
1789284239.9930093,28760,-5869.7998046875
1789284263.0641644,28920,-5875.2900390625
1789284268.6647203,28960,-5874.89013671875
1789284308.897308,29240,-5879.81982421875
1789284360.0447562,29600,-5867.7099609375
1789284382.8360472,29760,-5868.47998046875
1789284406.0186272,29920,-5871.52978515625
1789284434.6313686,30120,-5875.1298828125
1789284457.3784218,30280,-5873.39013671875
1789284507.7452905,30640,-5867.8798828125
1789284530.8753603,30800,-5870.89990234375
1789284536.7361681,30840,-5874.47021484375
1789284542.2447953,30880,-5876.9501953125
1789284553.6090782,30960,-5874.759765625
1789284559.179127,31000,-5879.18994140625
1789284593.5764449,31240,-5883.3701171875
1789284621.819497,31440,-5883.6201171875
1789284633.0564976,31520,-5886.830078125
1789284661.1686738,31720,-5886.009765625
1789284666.766709,31760,-5885.22998046875
1789284672.5874445,31800,-5884.56982421875
1789284695.3548212,31960,-5875.93994140625
1789284717.3305452,32120,-5880.25
1789284745.3888714,32320,-5880.77978515625
1789284751.2248328,32360,-5884.89013671875
1789284756.7729168,32400,-5888.81982421875
1789284888.69934,33320,-5880.75
1789284911.5052323,33480,-5878.81005859375
1789285100.5853114,34800,-5902.580078125
1789285128.557728,35000,-5895.830078125
1789285139.79414,35080,-5897.740234375
1789285173.484523,35320,-5895.77978515625
1789285218.3386273,35640,-5896.14990234375
1789285252.5230691,35880,-5898.47998046875
1789285275.5717425,36040,-5897.39013671875
1789285315.3500104,36320,-5895.93994140625
1789285326.7762449,36400,-5897.990234375
1789285361.0052872,36640,-5904.66015625
1789285372.2274013,36720,-5905.8701171875
1789285453.0169096,37280,-5914.52978515625
1789285458.6411572,37320,-5914.169921875
1789285515.700594,37720,-5919.68017578125
1789285533.3187351,37840,-5920.41015625
1789285584.0874977,38200,-5913.5
1789285607.0815244,38360,-5924.3701171875
1789285630.4151168,38520,-5928.97998046875
1789285681.911816,38880,-5929.56982421875
1789285687.6142275,38920,-5931.85009765625
1789285722.137529,39160,-5932.6298828125
1789285728.0467408,39200,-5933.0400390625
1789285756.4014277,39400,-5934.4599609375
1789285824.1794584,39880,-5936.16015625
1789285858.6095839,40120,-5936.47021484375
1789285876.1239946,40240,-5940.89013671875
1789285927.9677749,40600,-5928.0498046875
1789285944.9760501,40720,-5929.669921875
1789285991.407025,41040,-5926.64990234375
1789286059.9397435,41520,-5924.509765625
1789286099.8389819,41800,-5930.5498046875
1789286173.5419955,42320,-5919.08984375
1789286207.6312575,42560,-5919.89013671875
1789286224.7089217,42680,-5910.89990234375
1789286236.2381465,42760,-5912.3798828125
1789286258.989141,42920,-5907.0
1789286281.3215332,43080,-5907.1298828125
1789286292.693617,43160,-5904.4501953125
1789286321.4473608,43360,-5907.16015625
1789286327.0173469,43400,-5910.41015625
1789286377.6358483,43760,-5903.7998046875
